edge_id,source_strut_id,defect_class,k,neighbor_edge_ids,neighbor_defect_classes,neighbor_distances_mm,missing_neighbor_count,broken_neighbor_count,thin_neighbor_count
E_N007833_N007853,13926,missing,10,"[""E_N006699_N007853"",""E_N007833_N008987"",""E_N007833_N007839"",""E_N007847_N007853"",""E_N006699_N007839"",""E_N007833_N008973"",""E_N006713_N007853"",""E_N007847_N008987"",""E_N006699_N006719"",""E_N007819_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999985,2.280000000000001,3.2244069222106537,3.2244069222106537,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007833_N008973,15912,missing,1,"[""E_N007833_N007839""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007833_N008973,15912,missing,3,"[""E_N007833_N007839"",""E_N007833_N008987"",""E_N007819_N008973""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.2800000000000002]",3,0,0
E_N007833_N008973,15912,missing,5,"[""E_N007833_N007839"",""E_N007833_N008987"",""E_N007819_N008973"",""E_N008967_N008973"",""E_N007833_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.2800000000000002,2.280000000000001,3.2244069222106537]",5,0,0
E_N007833_N008973,15912,missing,10,"[""E_N007833_N007839"",""E_N007833_N008987"",""E_N007819_N008973"",""E_N008967_N008973"",""E_N007833_N007853"",""E_N007819_N007839"",""E_N008967_N008987"",""E_N008953_N008973"",""E_N006699_N007839"",""E_N007819_N008959""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.2800000000000002,2.280000000000001,3.2244069222106537,3.224406922210655,3.2244069222106564,3.2244069222106577,4.559999999999995,4.56]",10,0,0
E_N007833_N008987,15941,missing,1,"[""E_N007833_N007853""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007833_N008987,15941,missing,3,"[""E_N007833_N007853"",""E_N007833_N008973"",""E_N007847_N008987""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.280000000000001]",3,0,0
E_N007833_N008987,15941,missing,5,"[""E_N007833_N007853"",""E_N007833_N008973"",""E_N007847_N008987"",""E_N008967_N008987"",""E_N007833_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.280000000000001,2.280000000000001,3.2244069222106537]",5,0,0
E_N007833_N008987,15941,missing,10,"[""E_N007833_N007853"",""E_N007833_N008973"",""E_N007847_N008987"",""E_N008967_N008987"",""E_N007833_N007839"",""E_N007847_N007853"",""E_N008967_N008973"",""E_N008981_N008987"",""E_N006699_N007853"",""E_N007819_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999985,2.280000000000001,2.280000000000001,3.2244069222106537,3.2244069222106555,3.2244069222106564,3.224406922210658,4.559999999999995,4.559999999999999]",10,0,0
E_N007847_N007853,13927,missing,1,"[""E_N006713_N007853""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007847_N007853,13927,missing,3,"[""E_N006713_N007853"",""E_N007847_N008987"",""E_N007833_N007853""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007847_N007853,13927,missing,5,"[""E_N006713_N007853"",""E_N007847_N008987"",""E_N007833_N007853"",""E_N007847_N007867"",""E_N006699_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N007847_N007853,13927,missing,10,"[""E_N006713_N007853"",""E_N007847_N008987"",""E_N007833_N007853"",""E_N007847_N007867"",""E_N006699_N007853"",""E_N006713_N007867"",""E_N007833_N008987"",""E_N007847_N009001"",""E_N006713_N006719"",""E_N007861_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007847_N007867,13954,missing,1,"[""E_N006713_N007867""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007847_N007867,13954,missing,3,"[""E_N006713_N007867"",""E_N007847_N009001"",""E_N007861_N007867""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976]",3,0,0
E_N007847_N007867,13954,missing,5,"[""E_N006713_N007867"",""E_N007847_N009001"",""E_N007861_N007867"",""E_N007847_N007853"",""E_N006727_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533]",5,0,0
E_N007847_N007867,13954,missing,10,"[""E_N006713_N007867"",""E_N007847_N009001"",""E_N007861_N007867"",""E_N007847_N007853"",""E_N006727_N007867"",""E_N007861_N009001"",""E_N006713_N007853"",""E_N007847_N008987"",""E_N006713_N006733"",""E_N007861_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533,3.2244069222106533,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007847_N008987,15940,missing,1,"[""E_N007847_N007853""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007847_N008987,15940,missing,3,"[""E_N007847_N007853"",""E_N007833_N008987"",""E_N007847_N009001""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N007847_N008987,15940,missing,5,"[""E_N007847_N007853"",""E_N007833_N008987"",""E_N007847_N009001"",""E_N008981_N008987"",""E_N007833_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N007847_N008987,15940,missing,10,"[""E_N007847_N007853"",""E_N007833_N008987"",""E_N007847_N009001"",""E_N008981_N008987"",""E_N007833_N007853"",""E_N007847_N007867"",""E_N008967_N008987"",""E_N008981_N009001"",""E_N006713_N007853"",""E_N007861_N009001""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999995,4.559999999999999]",10,0,0
E_N007847_N009001,15969,missing,1,"[""E_N007847_N007867""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007847_N009001,15969,missing,3,"[""E_N007847_N007867"",""E_N007861_N009001"",""E_N007847_N008987""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007847_N009001,15969,missing,5,"[""E_N007847_N007867"",""E_N007861_N009001"",""E_N007847_N008987"",""E_N008981_N009001"",""E_N007861_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N007847_N009001,15969,missing,10,"[""E_N007847_N007867"",""E_N007861_N009001"",""E_N007847_N008987"",""E_N008981_N009001"",""E_N007861_N007867"",""E_N007847_N007853"",""E_N008995_N009001"",""E_N008981_N008987"",""E_N008995_N008996"",""E_N006713_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.265489420922293,4.559999999999995]",10,0,0
E_N007861_N007867,13955,missing,1,"[""E_N006727_N007867""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007861_N007867,13955,missing,3,"[""E_N006727_N007867"",""E_N007847_N007867"",""E_N007861_N009001""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976]",3,0,0
E_N007861_N007867,13955,missing,5,"[""E_N006727_N007867"",""E_N007847_N007867"",""E_N007861_N009001"",""E_N007861_N007881"",""E_N006713_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533]",5,0,0
E_N007861_N007867,13955,missing,10,"[""E_N006727_N007867"",""E_N007847_N007867"",""E_N007861_N009001"",""E_N007861_N007881"",""E_N006713_N007867"",""E_N007847_N009001"",""E_N006727_N007881"",""E_N007861_N009015"",""E_N006727_N006733"",""E_N007847_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533,3.2244069222106533,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007861_N007881,13982,missing,1,"[""E_N006727_N007881""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007861_N007881,13982,missing,3,"[""E_N006727_N007881"",""E_N007861_N009015"",""E_N007875_N007881""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976]",3,0,0
E_N007861_N007881,13982,missing,5,"[""E_N006727_N007881"",""E_N007861_N009015"",""E_N007875_N007881"",""E_N007861_N007867"",""E_N006741_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533]",5,0,0
E_N007861_N007881,13982,missing,10,"[""E_N006727_N007881"",""E_N007861_N009015"",""E_N007875_N007881"",""E_N007861_N007867"",""E_N006741_N007881"",""E_N007875_N009015"",""E_N006727_N007867"",""E_N007861_N009001"",""E_N006727_N006747"",""E_N007847_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533,3.2244069222106533,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007861_N009001,15968,missing,1,"[""E_N007847_N009001""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007861_N009001,15968,missing,3,"[""E_N007847_N009001"",""E_N007861_N007867"",""E_N007861_N009015""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007861_N009001,15968,missing,5,"[""E_N007847_N009001"",""E_N007861_N007867"",""E_N007861_N009015"",""E_N008995_N009001"",""E_N007847_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N007861_N009001,15968,missing,10,"[""E_N007847_N009001"",""E_N007861_N007867"",""E_N007861_N009015"",""E_N008995_N009001"",""E_N007847_N007867"",""E_N007861_N007881"",""E_N008981_N009001"",""E_N008995_N009015"",""E_N008995_N008996"",""E_N006727_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,3.6049965325919544,4.559999999999995]",10,0,0
E_N007861_N009015,15997,missing,1,"[""E_N007861_N007881""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007861_N009015,15997,missing,3,"[""E_N007861_N007881"",""E_N007875_N009015"",""E_N007861_N009001""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007861_N009015,15997,missing,5,"[""E_N007861_N007881"",""E_N007875_N009015"",""E_N007861_N009001"",""E_N008995_N009015"",""E_N007875_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N007861_N009015,15997,missing,10,"[""E_N007861_N007881"",""E_N007875_N009015"",""E_N007861_N009001"",""E_N008995_N009015"",""E_N007875_N007881"",""E_N007861_N007867"",""E_N009009_N009015"",""E_N008995_N009001"",""E_N008995_N008996"",""E_N006727_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.265489420922295,4.559999999999995]",10,0,0
E_N007875_N007881,13983,missing,1,"[""E_N006741_N007881""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007875_N007881,13983,missing,3,"[""E_N006741_N007881"",""E_N007861_N007881"",""E_N007875_N009015""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976]",3,0,0
E_N007875_N007881,13983,missing,5,"[""E_N006741_N007881"",""E_N007861_N007881"",""E_N007875_N009015"",""E_N007875_N007895"",""E_N006727_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533]",5,0,0
E_N007875_N007881,13983,missing,10,"[""E_N006741_N007881"",""E_N007861_N007881"",""E_N007875_N009015"",""E_N007875_N007895"",""E_N006727_N007881"",""E_N007861_N009015"",""E_N006741_N007895"",""E_N007875_N009029"",""E_N006741_N006747"",""E_N007861_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106533,3.2244069222106533,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007875_N007895,14010,missing,1,"[""E_N006741_N007895""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007875_N007895,14010,missing,3,"[""E_N006741_N007895"",""E_N007875_N009029"",""E_N007875_N007881""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007875_N007895,14010,missing,5,"[""E_N006741_N007895"",""E_N007875_N009029"",""E_N007875_N007881"",""E_N007889_N007895"",""E_N006741_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N007875_N007895,14010,missing,10,"[""E_N006741_N007895"",""E_N007875_N009029"",""E_N007875_N007881"",""E_N007889_N007895"",""E_N006741_N007881"",""E_N006755_N007895"",""E_N007875_N009015"",""E_N007889_N009029"",""E_N006741_N006761"",""E_N007861_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999]",10,0,0
E_N007875_N009015,15996,missing,1,"[""E_N007861_N009015""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007875_N009015,15996,missing,3,"[""E_N007861_N009015"",""E_N007875_N007881"",""E_N007875_N009029""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007875_N009015,15996,missing,5,"[""E_N007861_N009015"",""E_N007875_N007881"",""E_N007875_N009029"",""E_N009009_N009015"",""E_N007861_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533]",5,0,0
E_N007875_N009015,15996,missing,10,"[""E_N007861_N009015"",""E_N007875_N007881"",""E_N007875_N009029"",""E_N009009_N009015"",""E_N007861_N007881"",""E_N007875_N007895"",""E_N008995_N009015"",""E_N009009_N009029"",""E_N006741_N007881"",""E_N007861_N009001""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106533,3.2244069222106555,3.2244069222106555,3.224406922210658,4.559999999999995,4.559999999999999]",10,0,0
E_N007875_N009029,16025,missing,1,"[""E_N007875_N007895""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007875_N009029,16025,missing,3,"[""E_N007875_N007895"",""E_N007875_N009015"",""E_N007889_N009029""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N007875_N009029,16025,missing,5,"[""E_N007875_N007895"",""E_N007875_N009015"",""E_N007889_N009029"",""E_N009009_N009029"",""E_N007875_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555]",5,0,0
E_N007875_N009029,16025,missing,10,"[""E_N007875_N007895"",""E_N007875_N009015"",""E_N007889_N009029"",""E_N009009_N009029"",""E_N007875_N007881"",""E_N007889_N007895"",""E_N009009_N009015"",""E_N009023_N009029"",""E_N006741_N007895"",""E_N007861_N009015""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999995,4.559999999999999]",10,0,0
E_N007889_N007895,14011,missing,1,"[""E_N006755_N007895""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007889_N007895,14011,missing,3,"[""E_N006755_N007895"",""E_N007889_N009029"",""E_N007875_N007895""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001]",3,0,0
E_N007889_N007895,14011,missing,5,"[""E_N006755_N007895"",""E_N007889_N009029"",""E_N007875_N007895"",""E_N006741_N007895"",""E_N007875_N009029""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106555,3.2244069222106555]",5,0,0
E_N007889_N007895,14011,missing,10,"[""E_N006755_N007895"",""E_N007889_N009029"",""E_N007875_N007895"",""E_N006741_N007895"",""E_N007875_N009029"",""E_N006755_N006761"",""E_N009023_N009029"",""E_N007875_N007881"",""E_N006741_N006761"",""E_N009009_N009029""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.2799999999999976,2.280000000000001,3.2244069222106555,3.2244069222106555,4.559999999999999,4.559999999999999,4.560000000000002,5.098234988699519,5.098234988699519]",10,0,0
E_N007889_N009029,16024,missing,1,"[""E_N007889_N007895""]","[""missing""]",[2.2799999999999976],1,0,0
E_N007889_N009029,16024,missing,3,"[""E_N007889_N007895"",""E_N007875_N009029"",""E_N009023_N009029""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N007889_N009029,16024,missing,5,"[""E_N007889_N007895"",""E_N007875_N009029"",""E_N009023_N009029"",""E_N007875_N007895"",""E_N009009_N009029""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555,3.224406922210658]",5,0,0
E_N007889_N009029,16024,missing,10,"[""E_N007889_N007895"",""E_N007875_N009029"",""E_N009023_N009029"",""E_N007875_N007895"",""E_N009009_N009029"",""E_N006755_N007895"",""E_N007875_N009015"",""E_N009023_N010163"",""E_N006741_N007895"",""E_N007875_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,3.2244069222106555,3.224406922210658,4.559999999999995,4.560000000000002,4.560000000000002,5.098234988699517,5.098234988699521]",10,0,0
E_N008309_N008313,14755,missing,1,"[""E_N009443_N009447""]","[""missing""]",[4.560000000000002],1,0,0
E_N008309_N008313,14755,missing,3,"[""E_N009443_N009447"",""E_N009317_N009321"",""E_N003511_N003526""]","[""missing"",""missing"",""missing""]","[4.560000000000002,6.448813844421315,22.7429285713164]",3,0,0
E_N008309_N008313,14755,missing,5,"[""E_N009443_N009447"",""E_N009317_N009321"",""E_N003511_N003526"",""E_N001379_N001506"",""E_N001491_N001506""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[4.560000000000002,6.448813844421315,22.7429285713164,26.343621618904262,26.442102790814502]",5,0,0
E_N008309_N008313,14755,missing,10,"[""E_N009443_N009447"",""E_N009317_N009321"",""E_N003511_N003526"",""E_N001379_N001506"",""E_N001491_N001506"",""E_N001365_N001380"",""E_N005369_N005375"",""E_N004584_N004604"",""E_N003466_N004589"",""E_N003466_N003471""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken"",""broken"",""broken"",""broken""]","[4.560000000000002,6.448813844421315,22.7429285713164,26.343621618904262,26.442102790814502,26.832413234742788,27.970684653758475,28.52279088728871,28.7948745439184,28.929956792224903]",6,4,0
E_N008950_N008959,15886,missing,1,"[""E_N008953_N008959""]","[""missing""]",[2.2800000000000002],1,0,0
E_N008950_N008959,15886,missing,3,"[""E_N008953_N008959"",""E_N007816_N008959"",""E_N008950_N010093""]","[""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001]",3,0,0
E_N008950_N008959,15886,missing,5,"[""E_N008953_N008959"",""E_N007816_N008959"",""E_N008950_N010093"",""E_N007819_N008959"",""E_N008953_N010093""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106577,3.2244069222106577]",5,0,0
E_N008950_N008959,15886,missing,10,"[""E_N008953_N008959"",""E_N007816_N008959"",""E_N008950_N010093"",""E_N007819_N008959"",""E_N008953_N010093"",""E_N007816_N007825"",""E_N008953_N008973"",""E_N010084_N010093"",""E_N007819_N007825"",""E_N007819_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106577,3.2244069222106577,4.559999999999999,4.56,4.560000000000002,5.098234988699519,5.098234988699521]",10,0,0
E_N008950_N010093,18193,missing,1,"[""E_N008953_N010093""]","[""missing""]",[2.2800000000000002],1,0,0
E_N008950_N010093,18193,missing,3,"[""E_N008953_N010093"",""E_N008950_N008959"",""E_N010084_N010093""]","[""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001]",3,0,0
E_N008950_N010093,18193,missing,5,"[""E_N008953_N010093"",""E_N008950_N008959"",""E_N010084_N010093"",""E_N008953_N008959"",""E_N010087_N010093""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106577,3.2244069222106577]",5,0,0
E_N008950_N010093,18193,missing,10,"[""E_N008953_N010093"",""E_N008950_N008959"",""E_N010084_N010093"",""E_N008953_N008959"",""E_N010087_N010093"",""E_N008953_N010107"",""E_N007816_N008959"",""E_N008953_N008973"",""E_N010087_N010107"",""E_N007819_N008959""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106577,3.2244069222106577,4.56,4.560000000000002,5.098234988699521,5.098234988699521,5.098234988699522]",10,0,0
E_N008953_N008959,15887,missing,1,"[""E_N008953_N008973""]","[""missing""]",[2.2799999999999994],1,0,0
E_N008953_N008959,15887,missing,3,"[""E_N008953_N008973"",""E_N008950_N008959"",""E_N007819_N008959""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
E_N008953_N008959,15887,missing,5,"[""E_N008953_N008973"",""E_N008950_N008959"",""E_N007819_N008959"",""E_N008953_N010093"",""E_N007819_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573]",5,0,0
E_N008953_N008959,15887,missing,10,"[""E_N008953_N008973"",""E_N008950_N008959"",""E_N007819_N008959"",""E_N008953_N010093"",""E_N007819_N008973"",""E_N008953_N010107"",""E_N007816_N008959"",""E_N008950_N010093"",""E_N007819_N007825"",""E_N008967_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.559999999999999,4.56]",10,0,0
E_N008953_N008973,15914,missing,1,"[""E_N008953_N008959""]","[""missing""]",[2.2799999999999994],1,0,0
E_N008953_N008973,15914,missing,3,"[""E_N008953_N008959"",""E_N008967_N008973"",""E_N007819_N008973""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
E_N008953_N008973,15914,missing,5,"[""E_N008953_N008959"",""E_N008967_N008973"",""E_N007819_N008973"",""E_N008953_N010107"",""E_N007819_N008959""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573]",5,0,0
E_N008953_N008973,15914,missing,10,"[""E_N008953_N008959"",""E_N008967_N008973"",""E_N007819_N008973"",""E_N008953_N010107"",""E_N007819_N008959"",""E_N008953_N010093"",""E_N007833_N008973"",""E_N008967_N010107"",""E_N008967_N010105"",""E_N007819_N007839""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.265489420922294,4.559999999999999]",9,1,0
E_N008953_N010093,18192,missing,1,"[""E_N008953_N010107""]","[""missing""]",[2.2799999999999994],1,0,0
E_N008953_N010093,18192,missing,3,"[""E_N008953_N010107"",""E_N008950_N010093"",""E_N008953_N008959""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
E_N008953_N010093,18192,missing,5,"[""E_N008953_N010107"",""E_N008950_N010093"",""E_N008953_N008959"",""E_N010087_N010093"",""E_N008953_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573]",5,0,0
E_N008953_N010093,18192,missing,10,"[""E_N008953_N010107"",""E_N008950_N010093"",""E_N008953_N008959"",""E_N010087_N010093"",""E_N008953_N008973"",""E_N010087_N010107"",""E_N008950_N008959"",""E_N010084_N010093"",""E_N010102_N010107"",""E_N008967_N010107""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,4.265489420922294,4.56]",9,1,0
E_N008953_N010107,18225,missing,1,"[""E_N008953_N010093""]","[""missing""]",[2.2799999999999994],1,0,0
E_N008953_N010107,18225,missing,3,"[""E_N008953_N010093"",""E_N008967_N010107"",""E_N008953_N008973""]","[""missing"",""missing"",""missing""]","[2.2799999999999994,2.2800000000000002,2.280000000000001]",3,0,0
